Token	POS-Tag	OOV	Id	Index	Documento
a	DET	0	8	32	A cibersegurança nacional também é uma preocupação crescente , pois ataques direcionados a infraestruturas críticas , como energia , saúde e transporte , podem gerar crises de grandes proporções , afetando diretamente a vida de milhões de pessoas .
vida	NOUN	0	8	33	A cibersegurança nacional também é uma preocupação crescente , pois ataques direcionados a infraestruturas críticas , como energia , saúde e transporte , podem gerar crises de grandes proporções , afetando diretamente a vida de milhões de pessoas .
de	ADP	0	8	34	A cibersegurança nacional também é uma preocupação crescente , pois ataques direcionados a infraestruturas críticas , como energia , saúde e transporte , podem gerar crises de grandes proporções , afetando diretamente a vida de milhões de pessoas .
milhões	NUM	0	8	35	A cibersegurança nacional também é uma preocupação crescente , pois ataques direcionados a infraestruturas críticas , como energia , saúde e transporte , podem gerar crises de grandes proporções , afetando diretamente a vida de milhões de pessoas .
de	ADP	0	8	36	A cibersegurança nacional também é uma preocupação crescente , pois ataques direcionados a infraestruturas críticas , como energia , saúde e transporte , podem gerar crises de grandes proporções , afetando diretamente a vida de milhões de pessoas .
pessoas	NOUN	0	8	37	A cibersegurança nacional também é uma preocupação crescente , pois ataques direcionados a infraestruturas críticas , como energia , saúde e transporte , podem gerar crises de grandes proporções , afetando diretamente a vida de milhões de pessoas .
.	PUNCT	0	8	38	A cibersegurança nacional também é uma preocupação crescente , pois ataques direcionados a infraestruturas críticas , como energia , saúde e transporte , podem gerar crises de grandes proporções , afetando diretamente a vida de milhões de pessoas .
Por	ADP	0	9	0	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
isso	PRON	0	9	1	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
,	PUNCT	0	9	2	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
países	NOUN	0	9	3	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
investem	VERB	1	9	4	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
em	ADP	0	9	5	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
centros	NOUN	0	9	6	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
de	ADP	0	9	7	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
defesa	NOUN	0	9	8	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
digital	ADJ	0	9	9	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
,	PUNCT	0	9	10	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
cooperação	NOUN	0	9	11	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
internacional	ADJ	0	9	12	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
e	CCONJ	0	9	13	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
programas	NOUN	0	9	14	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
de	ADP	0	9	15	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
inteligência	NOUN	0	9	16	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
capazes	ADJ	0	9	17	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
de	SCONJ	0	9	18	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
detectar	VERB	0	9	19	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
e	CCONJ	0	9	20	Por isso , países investem em centros de defesa digital , cooperação internacional e programas de inteligência capazes de detectar e neutralizar ameaças antes que elas causem danos significativos , fortalecendo a resiliência das nações contra ataques cibernéticos .
